price,area,status,nb_bedroom,nb_bathroom,age,location,builder
110.0,1850,Ready to move,3,3.0,,Perumbakkam,smartassetsindia
170.0,2200,Ready to move,4,3.0,6.0,Thoraipakkam OMR,smartassetsindia
164.0,2000,Ready to move,4,3.0,4.0,Kotivakkam,smartassetsindia
110.0,1851,Ready to move,3,3.0,,Medavakkam,smartassetsindia
110.0,1852,Ready to move,3,3.0,,Perumbakkam,smartassetsindia
165.0,2210,Ready to move,4,3.0,4.0,Kotivakkam,smartassetsindia
73.0,1152,Ready to move,2,2.0,,Perungudi,smartassetsindia
111.0,1852,Ready to move,3,3.0,,Perumbakkam,smartassetsindia
75.0,1152,Ready to move,2,2.0,,Perungudi,smartassetsindia
55.0,820,Ready to move,2,2.0,,Perungudi,smartassetsindia
115.0,1850,Ready to move,3,3.0,,Perumbakkam,smartassetsindia
49.0,1100,Ready to move,2,2.0,,Guduvancheri,seller
137.0,1638,Under Construction,3,3.0,0.0,Perungudi,24K Realtors
101.0,1188,Under Construction,2,2.0,0.0,Perungudi,24K Realtors
51.37,598,Under Construction,1,1.0,0.0,Perungudi,24K Realtors
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,seller
23.25,611,Ready to move,1,2.0,3.0,Kumaran Nagar,Karthick
39.15,870,Ready to move,2,2.0,5.0,Iyyappanthangal,Dinesh
53.0,1022,Ready to move,2,2.0,4.0,Kotivakkam,24K Realtors
325.0,2411,Ready to move,4,4.0,1.0,Adyar,24K Realtors
400.0,1987,Ready to move,3,3.0,,T Nagar,seller
400.0,1987,Ready to move,3,3.0,,T Nagar,seller
71.55,1376,Under Construction,3,3.0,,Iyyappanthangal,seller
107.0,1306,Ready to move,2,2.0,,Velachery,seller
240.0,1484,Ready to move,3,3.0,4.0,T Nagar,seller
42.0,1100,Ready to move,2,2.0,,Urapakkam,AKS REALTY SERVICES
90.0,1000,Ready to move,3,3.0,,Ashok Nagar,AKS REALTY SERVICES
245.0,1401,Ready to move,3,3.0,,T Nagar,AKS REALTY SERVICES
138.0,1380,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
120.0,1200,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
120.0,1200,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
130.0,1308,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
125.0,1250,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
104.0,1044,Ready to move,2,2.0,1.0,Perungudi,Kkk Landmark
106.0,1060,Ready to move,2,2.0,1.0,Perungudi,Kkk Landmark
106.0,1062,Ready to move,2,2.0,1.0,Perungudi,Kkk Landmark
137.0,1370,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
126.0,1264,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
106.0,1065,Ready to move,2,2.0,1.0,Perungudi,Kkk Landmark
106.0,1060,Ready to move,2,2.0,1.0,Perungudi,Kkk Landmark
137.0,1370,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
130.0,1308,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
130.0,1308,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
120.0,1200,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
104.0,1044,Ready to move,2,2.0,1.0,Perungudi,Kkk Landmark
120.0,1200,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
138.0,1380,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
126.0,1264,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
125.0,1250,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
125.0,1250,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
137.0,1370,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
138.0,1380,Ready to move,3,3.0,,Perungudi,Kkk Landmark
130.0,1308,Ready to move,3,3.0,1.0,Perungudi,Kkk Landmark
49.0,675,Ready to move,2,,1.0,Poonamallee,SS Square Property Developers
49.0,675,Ready to move,2,,1.0,Poonamallee,SS Square Property Developers
47.0,509,Ready to move,1,1.0,,Adambakam,Prabha Homes
52.9,804,Ready to move,2,2.0,,Kovilambakkam,Prabha Homes
82.0,960,Ready to move,2,2.0,,Adambakam,Prabha Homes
77.8,890,Ready to move,2,2.0,,Adambakam,Prabha Homes
70.0,950,Ready to move,2,2.0,,Kolathur,JA Associates
56.0,1000,Ready to move,2,2.0,,Perambur,JA Associates
46.97,854,Ready to move,2,,1.0,Keelkattalai,Bala
52.63,957,Ready to move,2,,1.0,Keelkattalai,Bala
51.7,940,Ready to move,2,2.0,1.0,Keelkattalai,Bala
48.07,874,Ready to move,2,,1.0,Keelkattalai,Bala
47.08,856,Ready to move,2,,1.0,Keelkattalai,Bala
53.79,978,Ready to move,2,,1.0,Keelkattalai,Bala
54.78,996,Ready to move,2,,1.0,Keelkattalai,Bala
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
94.5,1350,Ready to move,3,3.0,,Kolapakkam,seller
88.0,1482,Ready to move,3,3.0,3.0,Vadanemmeli,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
75.0,1200,Ready to move,3,2.0,,Perungudi,seller
94.5,1350,Ready to move,3,3.0,,Kolapakkam,seller
88.0,1482,Ready to move,3,3.0,3.0,Vadanemmeli,seller
150.0,1750,Ready to move,2,1.0,3.0,Kodungaiyur West,JA Associates
126.0,1700,Ready to move,3,2.0,,Kolathur,JA Associates
108.0,1065,Ready to move,2,2.0,,Porur,seller
108.0,1065,Ready to move,2,2.0,,Porur,seller
40.44,834,Under Construction,2,2.0,0.0,Ambattur,seller
36.36,627,Ready to move,1,1.0,,Korattur,Sarashwathi Construction
55.21,952,Ready to move,2,2.0,,Korattur,Sarashwathi Construction
64.32,960,Ready to move,2,2.0,,Periyar Nagar,Sarashwathi Construction
59.17,1220,Under Construction,2,2.0,0.0,Ambattur,seller
59.17,1220,Under Construction,2,2.0,0.0,Ambattur,seller
37.34,770,Under Construction,2,2.0,0.0,Ambattur,seller
25.99,703,Ready to move,2,2.0,3.0,Veppampattu,Karthick
91.58,1409,Ready to move,3,,4.0,Kolathur,Selvakumar
63.89,983,Ready to move,2,,4.0,Kolathur,Selvakumar
68.31,1051,Ready to move,2,,4.0,Kolathur,Selvakumar
66.36,1021,Ready to move,2,,4.0,Kolathur,Selvakumar
64.61,994,Ready to move,2,,4.0,Kolathur,Selvakumar
65.65,1010,Ready to move,2,,4.0,Kolathur,Selvakumar
82.22,1265,Ready to move,3,,4.0,Kolathur,Selvakumar
69.48,1069,Ready to move,2,,4.0,Kolathur,Selvakumar
62.59,963,Ready to move,2,,4.0,Kolathur,Selvakumar
138.0,1340,Under Construction,3,,0.0,Saidapet,Selvakumar
121.0,1175,Under Construction,3,,0.0,Saidapet,Selvakumar
141.0,1375,Under Construction,3,,0.0,Saidapet,Selvakumar
159.0,1550,Under Construction,3,,0.0,Saidapet,Selvakumar
160.0,1555,Under Construction,3,,0.0,Saidapet,Selvakumar
157.0,1525,Under Construction,3,,0.0,Saidapet,Selvakumar
146.0,1425,Under Construction,3,,0.0,Saidapet,Selvakumar
160.0,1560,Under Construction,3,,0.0,Saidapet,Selvakumar
95.48,1469,Ready to move,3,,4.0,Kolathur,Selvakumar
63.96,984,Ready to move,2,,4.0,Kolathur,Selvakumar
38.0,900,Ready to move,2,2.0,,Pallikaranai,Sri Vinayaga Real Estate
66.8,1380,Ready to move,3,,1.0,Pudupakkam,Right Angle Properties
44.5,1030,Ready to move,2,,1.0,Pudupakkam,Right Angle Properties
76.0,1460,Ready to move,3,,1.0,Pudupakkam,Right Angle Properties
103.0,1993,Ready to move,3,,1.0,Pudupakkam,Right Angle Properties
103.0,1993,Ready to move,3,,1.0,Pudupakkam,Right Angle Properties
58.7,997,Ready to move,2,,1.0,Pudupakkam,Right Angle Properties
72.0,1370,Ready to move,3,,1.0,Pudupakkam,Right Angle Properties
56.0,920,Ready to move,2,2.0,32.0,Kodambakkam,seller
500.0,3000,Ready to move,4,4.0,,Shenoy Nagar,seller
83.0,645,Under Construction,2,2.0,,Royapettah,seller
83.0,645,Under Construction,2,2.0,,Royapettah,seller
49.34,771,Ready to move,2,,1.0,Moolakadai,Saravan gk
45.37,709,Ready to move,2,,1.0,Moolakadai,Saravan gk
100.0,1343,Ready to move,2,1.0,,Virugambakkam,Evrostos Properties
109.0,900,Ready to move,2,2.0,,Alwarpet,AKS REALTY SERVICES
49.47,853,Ready to move,2,,1.0,Madhavaram,Saravan gk
49.01,845,Ready to move,2,,1.0,Madhavaram,Saravan gk
49.5,947,Ready to move,2,2.0,6.0,Thiruverkadu,seller
38.0,625,Under Construction,2,1.0,,Guindy,seller
38.0,625,Under Construction,2,1.0,,Guindy,seller
38.0,625,Under Construction,2,1.0,,Guindy,seller
38.0,625,Under Construction,2,1.0,,Guindy,seller
38.0,625,Under Construction,2,1.0,,Guindy,seller
38.0,625,Under Construction,2,1.0,,Guindy,seller
19.49,520,Ready to move,1,2.0,3.0,Veppampattu,seller
108.0,1065,Ready to move,2,2.0,,Porur,seller
59.5,700,Ready to move,2,2.0,,Padi,Balasubramani
59.5,700,Ready to move,2,2.0,,Mogappair East,Balasubramani
59.0,759,Ready to move,2,2.0,6.0,Nesapakkam,Balasubramani
62.44,905,Under Construction,2,2.0,,Nanmangalam,Vishnu Foundation Ltd
1050.0,4200,Ready to move,6,6.0,,T Nagar,Shree sakthivel realestate
60.0,1400,Ready to move,3,3.0,,Perungalathur,seller
112.0,1800,Under Construction,3,3.0,,Ambattur,seller
112.0,1800,Under Construction,3,3.0,,Ambattur,seller
112.0,1800,Under Construction,3,3.0,,Ambattur,seller
39.0,750,Ready to move,2,2.0,3.0,Elandanur,seller
39.0,750,Ready to move,2,2.0,3.0,Elandanur,seller
123.0,1650,Under Construction,3,3.0,,Chromepet,Yadhav constructions real estates
49.0,600,Ready to move,1,1.0,,West Mambalam,AKS REALTY SERVICES
78.6,779,Under Construction,2,2.0,,Pazavanthangal,Prabha Homes
42.0,520,Ready to move,1,1.0,,Adambakam,Prabha Homes
82.0,1000,Ready to move,2,2.0,,Adambakam,Prabha Homes
75.6,770,Under Construction,2,2.0,,Pallavaram,Prabha Homes
75.0,925,Ready to move,2,2.0,,Kolathur,JA Associates
30.5,620,Ready to move,2,2.0,,Pammal,SS PROPERTIES
22.0,500,Ready to move,1,1.0,,Pammal,SS PROPERTIES
38.78,808,Ready to move,2,2.0,,Pammal,SS PROPERTIES
25.68,535,Ready to move,1,1.0,,Pammal,SS PROPERTIES
44.78,933,Ready to move,3,3.0,,Pammal,SS PROPERTIES
37.35,770,Under Construction,2,2.0,0.0,Ambattur,seller
40.44,834,Under Construction,2,2.0,0.0,Ambattur,seller
37.0,677,Ready to move,2,1.0,,Perambur,seller
35.0,620,Ready to move,1,1.0,,Pallikaranai,Prop Mart Technologies
113.0,1668,Under Construction,3,,0.0,East Tambaram,Info Rich
79.69,1172,Under Construction,2,,0.0,East Tambaram,Info Rich
99.07,1457,Under Construction,3,,0.0,East Tambaram,Info Rich
83.09,1222,Under Construction,2,,0.0,East Tambaram,Info Rich
105.0,1385,Ready to move,3,2.0,,Nanganallur,Ram
105.0,1385,Ready to move,3,3.0,,Nanganallur,Ram
34.5,1170,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
36.0,1300,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
32.5,990,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
25.0,620,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
26.5,680,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
29.5,850,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
22.5,600,Ready to move,1,2.0,3.0,Veppampattu,JD Properties
22.5,630,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
16.5,550,Ready to move,1,2.0,3.0,Veppampattu,JD Properties
99.9,1350,Ready to move,3,3.0,,Kolapakkam,seller
398.0,2650,Ready to move,5,5.0,,West Mambalam,seller
30.0,780,Ready to move,2,2.0,,Ayapakkam,seller
107.0,1350,Ready to move,3,2.0,,Kolapakkam,seller
63.62,823,Under Construction,2,2.0,,Alandur,seller
63.62,823,Under Construction,2,2.0,,Alandur,seller
64.9,823,Under Construction,2,2.0,,Alandur,seller
41.52,865,Under Construction,2,2.0,,Perumbakkam,Vishnu Foundation Ltd
51.06,740,Under Construction,2,2.0,,Madipakkam,Vishnu Foundation Ltd
79.0,894,Ready to move,2,2.0,,Thiruvanmiyur,AKS REALTY SERVICES
49.77,905,Under Construction,2,,0.0,Ayapakkam,Mohan
108.0,1065,Ready to move,2,2.0,,Porur,seller
42.19,870,Under Construction,2,2.0,0.0,Ambattur,seller
37.34,770,Under Construction,2,2.0,0.0,Ambattur,seller
49.77,905,Under Construction,2,,0.0,Ayapakkam,Mohan
67.65,1230,Under Construction,3,,0.0,Ayapakkam,Mohan
41.12,848,Under Construction,2,2.0,0.0,Ambattur,seller
52.0,780,Ready to move,2,2.0,,Kovilambakkam,Prabha Homes
400.0,4800,Ready to move,4,3.0,,Sholinganallur,Propsource Realty Private Limited
26.0,800,Ready to move,2,2.0,3.0,Thiruporur,Propsource Realty Private Limited
20.0,600,Ready to move,2,2.0,3.0,Thiruporur,Propsource Realty Private Limited
16.71,490,Ready to move,1,1.0,3.0,Thiruporur,Propsource Realty Private Limited
87.27,1247,Under Construction,2,2.0,0.0,Perungudi,Propsource Realty Private Limited
45.0,970,Ready to move,2,2.0,,Pallikaranai,Propsource Realty Private Limited
71.51,1069,Under Construction,2,2.0,,Mogappair,Propsource Realty Private Limited
190.0,1500,Ready to move,3,3.0,2.0,Anna Nagar,Propsource Realty Private Limited
57.79,1051,Under Construction,2,2.0,0.0,Vanagaram,Propsource Realty Private Limited
80.37,1786,Ready to move,3,,1.0,Medavakkam,Propsource Realty Private Limited
52.38,1376,Ready to move,2,,1.0,Medavakkam,Propsource Realty Private Limited
46.0,914,Ready to move,2,2.0,,Kovur,Propsource Realty Private Limited
73.0,1400,Under Construction,3,3.0,0.0,Kovur,Propsource Realty Private Limited
72.0,1500,Ready to move,3,3.0,5.0,Poonamallee,Propsource Realty Private Limited
34.0,600,Under Construction,2,2.0,0.0,Vanagaram,Propsource Realty Private Limited
57.74,1013,Under Construction,2,2.0,0.0,Vanagaram,Propsource Realty Private Limited
54.64,1051,Under Construction,2,2.0,0.0,Vanagaram,Propsource Realty Private Limited
120.0,1723,Under Construction,3,3.0,0.0,Perungudi,Propsource Realty Private Limited
125.0,1765,Ready to move,3,3.0,,Navallur,Propsource Realty Private Limited
99.9,1350,Under Construction,3,3.0,0.0,Pallavaram,Propsource Realty Private Limited
81.4,1122,Under Construction,2,2.0,0.0,Pallavaram,Propsource Realty Private Limited
260.0,2000,Under Construction,3,3.0,,Guindy,Propsource Realty Private Limited
35.0,620,Ready to move,1,1.0,,Pallikaranai,Propsource Realty Private Limited
77.0,1400,Ready to move,3,3.0,,Perungalathur,Propsource Realty Private Limited
65.0,1478,Ready to move,3,3.0,,Medavakkam,Propsource Realty Private Limited
79.8,1400,Under Construction,3,3.0,0.0,Vanagaram,Propsource Realty Private Limited
77.51,1491,Under Construction,3,3.0,0.0,Vanagaram,Propsource Realty Private Limited
34.0,748,Ready to move,2,2.0,,Medavakkam,Propsource Realty Private Limited
65.0,1250,Ready to move,3,3.0,,Perungalathur,Propsource Realty Private Limited
39.0,999,Ready to move,2,2.0,4.0,Moolacheri,Propsource Realty Private Limited
19.36,605,Under Construction,1,1.0,0.0,Guduvancheri,Propsource Realty Private Limited
210.0,1666,Ready to move,2,3.0,,T Nagar,Propsource Realty Private Limited
80.0,1700,Ready to move,3,3.0,5.0,Poonamallee,Propsource Realty Private Limited
125.0,1765,Ready to move,3,3.0,,Navallur,Propsource Realty Private Limited
99.9,1350,Under Construction,3,3.0,0.0,Pallavaram,Propsource Realty Private Limited
81.4,1122,Under Construction,2,2.0,0.0,Pallavaram,Propsource Realty Private Limited
118.0,1600,Under Construction,3,3.0,0.0,Pallavaram,Propsource Realty Private Limited
260.0,2000,Under Construction,3,3.0,,Guindy,Propsource Realty Private Limited
35.0,620,Ready to move,1,1.0,,Pallikaranai,Propsource Realty Private Limited
45.86,1079,Under Construction,2,2.0,,Singaperumal Koil,Propsource Realty Private Limited
57.4,1552,Under Construction,2,,,Thaiyur,Propsource Realty Private Limited
60.0,1550,Ready to move,2,2.0,,Perungalathur,Propsource Realty Private Limited
53.97,1285,Ready to move,2,,6.0,Urapakkam,Propsource Realty Private Limited
442.0,2601,Under Construction,3,3.0,0.0,T Nagar,Propsource Realty Private Limited
64.6,1700,Under Construction,3,3.0,,Thaiyur,Propsource Realty Private Limited
60.87,1068,Under Construction,2,2.0,0.0,Pallavaram,Propsource Realty Private Limited
41.58,990,Ready to move,1,2.0,6.0,Urapakkam,Propsource Realty Private Limited
72.63,1243,Ready to move,1,,,Pallikaranai,Propsource Realty Private Limited
40.0,885,Under Construction,1,,,Kolapakkam,Propsource Realty Private Limited
36.0,800,Under Construction,1,2.0,0.0,Padappai,Propsource Realty Private Limited
34.0,956,Ready to move,1,2.0,,Guduvancheri,Propsource Realty Private Limited
58.38,965,Under Construction,1,2.0,,Madipakkam,Propsource Realty Private Limited
109.0,1708,Under Construction,3,3.0,0.0,Sholinganallur,Propsource Realty Private Limited
54.64,1051,Under Construction,2,2.0,0.0,Vanagaram,Propsource Realty Private Limited
70.65,1359,Under Construction,3,2.0,0.0,Vanagaram,Propsource Realty Private Limited
125.0,1765,Ready to move,3,3.0,,Navallur,Propsource Realty Private Limited
74.47,1655,Ready to move,3,3.0,4.0,Siruseri,Propsource Realty Private Limited
82.86,1247,Under Construction,2,2.0,0.0,Perungudi,Propsource Realty Private Limited
85.45,1554,Under Construction,3,3.0,0.0,Vanagaram,Propsource Realty Private Limited
81.4,1122,Under Construction,2,2.0,0.0,Pallavaram,Propsource Realty Private Limited
118.0,1600,Under Construction,3,3.0,0.0,Pallavaram,Propsource Realty Private Limited
35.0,620,Ready to move,1,1.0,,Pallikaranai,Propsource Realty Private Limited
45.86,1079,Under Construction,2,2.0,,Singaperumal Koil,Propsource Realty Private Limited
77.0,1400,Ready to move,3,3.0,,Perungalathur,Propsource Realty Private Limited
57.4,1552,Under Construction,2,,,Thaiyur,Propsource Realty Private Limited
60.0,1550,Ready to move,2,2.0,,Perungalathur,Propsource Realty Private Limited
53.97,1285,Ready to move,2,,6.0,Urapakkam,Propsource Realty Private Limited
442.0,2601,Under Construction,3,3.0,0.0,T Nagar,Propsource Realty Private Limited
64.6,1700,Under Construction,3,3.0,,Thaiyur,Propsource Realty Private Limited
60.87,1068,Under Construction,2,2.0,0.0,Pallavaram,Propsource Realty Private Limited
26.8,620,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
25.7,620,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
25.99,620,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
26.0,620,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
22.75,600,Ready to move,1,2.0,3.0,Veppampattu,JD Properties
22.85,600,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
17.84,600,Ready to move,1,1.0,3.0,Veppampattu,JD Properties
37.0,1300,Ready to move,2,2.0,3.0,Veppampattu,JD Properties
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1250,Under Construction,2,2.0,,Kolapakkam Vandalur,seller
22.49,610,Ready to move,2,2.0,,Veppampatttu,seller
39.5,820,Ready to move,2,2.0,,Madhavaram,seller
85.0,1071,Ready to move,2,2.0,5.0,Porur,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
308.0,1765,Under Construction,3,3.0,,Gopalapuram,seller
490.0,4500,Ready to move,8,6.0,,Royapettah,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
34.0,675,Ready to move,2,2.0,3.0,Elandanur,seller
22.49,610,Ready to move,2,2.0,,Veppampatttu,seller
28.0,800,Ready to move,2,2.0,3.0,Veppampattu,seller
260.0,3485,Ready to move,5,5.0,4.0,Kotivakkam,seller
50.0,1000,Under Construction,2,2.0,,Medavakkam,seller
49.5,1000,Ready to move,2,2.0,,Manali,seller
27.0,720,Ready to move,2,2.0,3.0,Veppampattu,seller
121.0,1250,Ready to move,2,2.0,,West Mambalam,seller
45.0,1000,Under Construction,2,2.0,,Madambakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
53.0,942,Ready to move,2,2.0,5.0,Iyyappanthangal,seller
160.0,1463,Ready to move,3,4.0,,Porur,seller
25.0,582,Ready to move,2,2.0,2.0,Ambattur,seller
310.0,2400,Ready to move,3,3.0,6.0,Jamalia,seller
28.0,800,Ready to move,2,2.0,3.0,Veppampattu,seller
540.0,5100,Under Construction,5,5.0,,Kottivakkam,seller
49.0,1200,Ready to move,2,2.0,,Guduvancheri,seller
195.0,2622,Ready to move,3,2.0,,Perungalathur,seller
30.0,950,Ready to move,2,2.0,1.0,Gokulapuram,seller
35.0,750,Ready to move,2,1.0,,Medavakkam,seller
35.0,750,Ready to move,2,1.0,,Medavakkam,seller
35.0,750,Ready to move,2,1.0,,Medavakkam,seller
35.0,750,Ready to move,2,1.0,,Medavakkam,seller
106.0,1350,Ready to move,3,3.0,,West Mambalam,seller
55.83,859,Ready to move,2,2.0,,Velachery,seller
22.0,420,Ready to move,1,2.0,3.0,Elandanur,seller
48.5,1450,Under Construction,2,2.0,,Avadi,seller
39.5,820,Ready to move,2,2.0,,Madhavaram,seller
85.0,1071,Ready to move,2,2.0,5.0,Porur,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
490.0,4500,Ready to move,8,6.0,,Royapettah,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
230.0,1590,Ready to move,3,3.0,4.0,Anna Nagar,seller
68.5,1080,Ready to move,2,3.0,,Kolathur,seller
34.0,675,Ready to move,2,2.0,3.0,Elandanur,seller
34.0,675,Ready to move,2,2.0,3.0,Elandanur,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
55.0,1200,Ready to move,2,2.0,,Medavakkam,seller
44.75,1250,Ready to move,2,3.0,3.0,Iyyapa Nagar,seller
59.0,900,Ready to move,3,2.0,,Ayanavaram,seller
49.0,919,Ready to move,2,2.0,,Sholinganallur,seller
25.0,619,Ready to move,2,1.0,4.0,Pozhichalur,seller
42.5,818,Under Construction,2,2.0,,West Tambaram,seller
42.5,818,Under Construction,2,2.0,,West Tambaram,seller
48.5,818,Under Construction,2,2.0,,West Tambaram,seller
